uid,pid,tstamp,lmuser_id,crdate,cruser_id,deleted,hidden,category_id,"name_de","name_en","desc_de","desc_en",is_mandatory,order_number
234,754,1353320843,103,1345708532,103,0,0,41,"Kann der Anwender sich anzeigen lassen, welche Ausleihen er in der Vergangenheit getätigt hat?","Is there a function so that a user can see his lending history?","","",0,7
235,754,1345708532,103,1345708532,103,0,0,41,"Kann der Anwender den Ausleihstatus seiner aktuellen Reservationen einsehen?","Can the user call up the loan status of his current reservations?","","",1,8
236,754,1353320917,103,1345708532,103,0,0,41,"Kann der Anwender das Rückgabedatum seiner aktuellen Ausleihen abrufen?","Can the user call up the return date of his current lendings?","","",1,9
237,754,1353321216,103,1345708532,103,0,0,41,"Kann der Anwender sein Gebührenkonto einsehen?","Can the user view the fees for his account?","Für den Anwender ist ersichtlich, ob aufgrund von Fernleihen, Mahngebühren usw. noch offene Rechnungen ausstehen und welche Rechnungen er bereits beglichen hat.","It is apparent for the user if there are any open bills from inter-library loan, overdue fines, etc.",1,10
238,754,1353321288,103,1345708532,103,0,0,41,"Hat der Anwender die Möglichkeit, eine Auswahl zu treffen , in welcher Sprache die Webseite dargestellt wird und diese zu speichern?","Does the user have the option to select and save the choices he made regarding the language in which the contents of the website should be displayed?","","",1,11
239,754,1353321358,103,1345708532,103,0,0,42,"Kann der Anwender einstellen, welche Elemente und Funktionen auf seiner individuellen Startseite angezeigt werden sollen?","Does the user have the option to personalize the set of elements and functions on his starting page?","","",1,1
240,754,1353321407,103,1345708532,103,0,0,42,"Kann er die Reihenfolge/ Platzierung der einzelnen Elemente manipulieren?","Can the user modify the order/position of individual elements?","","",1,2
241,754,1353321555,103,1345708532,103,0,0,42,"Kann die Darstellung  der einzelnen Elemente beeinflusst werden?","Can the representation of the individual elements be altered?","Der Anwender kann selbst bestimmen, ob Elemente beispielsweise \"aufgeklappt\" oder \"zugeklappt\" dargestellt werden, oder die Anzahl der einzelnen anzuzeigenden Elemente selbst definieren.","The user can determine the number of elements or how they are displayed (e.g. in a navigation structure, collapsed or expanded).",0,3
242,754,1353321588,103,1345708532,103,0,0,42,"Kann der Anwender das Layout (verwendete Schriftgrösse, Farben, etc.) selbst einstellen?","Can the user adjust the layout of the site (e.g. font size, colors, etc.) to his own individual preferences?","","",0,4
243,754,1353321622,103,1345708532,103,0,0,42,"Werden vorgefertigte Templates zur Auswahl angeboten?","Is there a choice of pre-defined templates?","","",0,5
244,754,1353321734,103,1345708532,103,0,0,42,"Kann der Anwender die Anpassungen bei Bedarf mit wenig Aufwand wieder zurücksetzen oder kann er alternativ bereits vor dem Speichern seine Einstellungen überprüfen (Vorschau)?","Can the user revert to previous settings easily, or can he preview his adjustments?","","",1,6
245,754,1353321783,103,1345708532,103,0,0,42,"Sind alle Funktionen zur Einstellung einzelner Parameter ausreichend und klar beschriftet?","Are all functions for adjusting individual parameters labeled clearly and sufficiently?","","",1,7
246,754,1353321985,103,1345708532,103,0,0,43,"Kann der Anwender getroffene Einstellungen jederzeit ohne (grossen) Aufwand rückgängig machen oder auf das vorgegebene Schema zurücksetzen?","Can the user easily cancel adjustments made or revert to the default setting?","","",1,3
247,754,1353321872,103,1345708532,103,0,0,43,"Sind alle Funktionen zur Einstellung einzelner Parameter ausreichend und klar beschriftet?","Are all functions for adjusting individual parameters labelled clearly and sufficiently?","","",1,1
248,754,1353321923,103,1345708532,103,0,0,43,"Wirken die Anpassungsmöglichkeiten der Default-Settings zur Personalisierung sinnvoll und angemessen?","Do the options for adjusting the default-settings of the search seem reasonable and adequate?","","",1,2
249,754,1353322088,103,1345708532,103,0,0,44,"Stehen dem Anwender Vorlagen zur Gestaltung seiner individuellen Suchmasken zur Verfügung?","Are templates provided to assist the user in customizing his individual search form?","Die Vorlagen sollten auf unterschiedliche Recherchebedürfnisse abgestimmt sein. Zentrale Felder wie die Freitextsuche sollten nach Möglichkeit in allen Vorlagen enthalten sein.","The templates should be tailored to different information needs. Central elements such as free text search should be included in all templates if possible.",1,2
250,754,1345708532,103,1345708532,103,0,0,44,"Kann der Anwender die Reihenfolge der einzelnen Eingabefelder selbst einstellen?","Can the user adjust the order of the individual input fields by himself?","","",1,1
251,754,1353322266,103,1345708532,103,0,0,44,"Können die individualisierten Suchmasken auch während eines Recherchevorgangs noch schnell und einfach angepasst werden, ohne dass bereits getätigte Eingaben verloren gehen?","Can the customized search forms be easily adapted during a retrieval process without loss of data already entered?","Wenn der Anwender beispielsweise kein Feld zur Signatursuche in seiner Maske hinterlegt hat, so kann er dennoch mit wenigen Klicks dieses Feld während seiner Recherche zuschalten, ohne dass ihm die aktuell getroffenen Sucheingaben verloren gehen.","If a user has not included a particular search field (e.g. shelf mark), he can add it during his search with just a few clicks and without loosing data already entered.",1,3
252,754,1353322391,103,1345708532,103,0,0,44,"Kann der Anwender getroffene Einstellungen jederzeit ohne (grossen) Aufwand rückgängig machen oder auf das vorgegebene Schema zurücksetzen?","Can the user reset his adjustments to a previous or the default setting with little effort?","","",1,4
253,754,1353322455,103,1345708532,103,0,0,44,"Sind alle Funktionen zur Einstellung einzelner Parameter ausreichend und klar beschriftet?","Are all available functions for the adjustment of individual parameters labeled clearly and sufficiently?","","",1,5
254,754,1353322532,103,1345708532,103,0,0,45,"Kann der Anwender festlegen, nach welchem Kriterium die Trefferliste standardmässig sortiert wird?","Can the user adjust which parameter is used by default for the sorting of the result list?","Der Anwender kann beispielsweise einstellen, dass er die Trefferliste immer nach Erscheinungsjahr absteigend sortiert haben möchte.","For instance the user can opt for the result list to always appear by year of publication in descending order.",1,1
255,754,1353322627,103,1345708532,103,0,0,45,"Kann der Anwender die Anzeige der Metainformationen sinnvoll einschränken bzw. anpassen?","Can the user restrict the display of metadata to the fields that are useful for him?","Der Anwender kann beispielsweise auswählen, dass er nur Autor, Titel und einen Treffersnippet von 100 Zeichen angezeigt bekommen möchte.","The user can opt, for instance that only the author, title and a snippet of 100 characters are being displayed per object.",0,2
256,754,1353326003,103,1345708532,103,0,0,45,"Kann der Anwender einzelne Filtereinstellungen bei der Recherche als Default setzen?","Can the user determine default filter options for his searches?","Der Anwender kann bei der Recherche standardmässig bestimmte Filter verwenden, so dass beispielsweise die Treffermenge auf Ergebnisse aus einer bestimmten Bibliothek eingeschränkt wird oder ungewünschte Medientypen ausgeblendet werden.","In the context of a search a user can apply certain filters by default, so that for example the result list is always limited to a certain library or to specific media types.",0,3
257,754,1353326144,103,1345708532,103,0,0,45,"Erhält der Anwender, sofern er Filtereinstellungen per Default in seinem Profil gesetzt hat, den Hinweis, welche Einstellungen bei seiner Sucheingabe wirken und kann er diese bei Bedarf auch während des Recherchevorgangs wieder entfernen?","Does the user get a feedback of currently active filters and can he adjust these settings during his search if desired?","","",1,4
258,754,1345708532,103,1345708532,103,0,0,46,"Ist dem Anwender klar, wie er eine neue Datenbankliste generiert und speichert bzw. löscht?","Is it obvious to the user how he can create, edit or delete a database list?","","",1,1
259,754,1353326245,103,1345708532,103,0,0,46,"Kann die Liste mit einem selbstgewählten Namen bezeichnet oder mit Schlagwörtern/ einer Kurzzusammenfassung versehen werden?","Is it possible to save such a list by a title of one's own choosing, and/or to assign key words or an abstract?","","",1,2
260,754,1353326315,103,1345708532,103,0,0,46,"Können die Listen verändert werden?","Can the lists be modified?","Die Namen und beschreibenden Felder der Listen können editiert werden. Einzelne Listen können unter einem anderem Namen abgespeichtert oder mit anderen Listen zusammengeführt werden.","The titles of lists and the fields used in a list can be edited. Individual lists can be saved under a new title and they can also be merged with other lists.",1,3
261,754,1353326848,103,1345708532,103,0,0,46,"Ist klar ersichtlich, wie einzelne Datenbanken einer Liste hinzugefügt respektive wieder von ihr entfernt werden können?","Is it obvious to the user how individual databases can be added or removed from a list?","Der Anwender kann auf einfachem Weg aus den zur Verfügung stehenden Datenbanken eine oder mehrere gleichzeitig anwählen und der Liste hinzufügen. Hierbei stehen ihm im Auswahldialog nicht nur die Namen der einzelnen Datenbanken zur Verfügung, sondern auch kurze Informationen, anhand derer er die Relevanz der Datenbank im Kontext bewerten kann. Sofern sinnvoll, werden Shortcuts (Suche oder Sortierung nach Namen/ Thema) bei der Auswahl angeboten.","The user can easily add one or several databases to a list. In this he can draw on the names as well as short descriptions of databases, allowing him to assess the relevance of particular databases in the context of his search. Shortcuts are available during the selection process wherever appropriate.",1,4
262,754,1353327481,103,1345708532,103,0,0,46,"Kann der Anwender auf eine Gesamtübersicht der erstellten Listen inklusive der jeweiligen Datenbanken zurückgreifen?","Is a general overview of all lists created by the user (including the corresponding databases) available?","","",1,5
263,754,1353327729,103,1345708532,103,0,0,46,"Werden die Sucheingabemöglichkeiten innerhalb der einzelnen Datenbanken aufeinander abgestimmt (Metasuche)?","In the context of a metasearch, are the operators from the search form correctly transformed in a way so that they can be processed correctly by the individual databases?","","",1,6
264,754,1353327892,103,1345708532,103,0,0,46,"Werden die Ergebnisse von verschiedenen Datenbanken abgeglichen und in gleicher Weise dargestellt?","In the context of a metasearch, are the results from the individual databases synchronized and are they displayed in a standardized way?","Die Ergebnisse werden z.B. auf Dubletten kontrolliert und die Ergebnisse aus verschiedenen Datenbanken werden gleich dargestellt. Hierbei ist für den Anwender jederzeit ersichtlich, in welcher Datenbank der jeweilige Treffer gefunden wurde.","The results are checked for duplicates and all result objects are displayed equally. It is apparent to the user at any time, in which database a result object originated.",1,7
265,754,1345708532,103,1345708532,103,0,0,46,"Können versehentlich gelöschte Einträge oder Listen wieder rekonstruiert werden oder steht eine Kontaktaddresse zur Verfügung?","Can accidentally deleted records or lists be reconstructed (undo-function) or is a contact address provided for questions concerning such operations?","","",0,8
266,754,1345708532,103,1345708532,103,0,0,47,"Ist dem Anwender klar, wie er eine neue Liste an e-Journals generiert und speichert bzw. löscht?","Is it obvious to the user how he can create, edit or delete a list of e-journals?","","",1,1
267,754,1353327977,103,1345708532,103,0,0,47,"Kann die Liste mit einem selbstgewählten Namen bezeichnet oder mit Schlagwörtern/ einer Kurzzusammenfassung versehen werden?","Can the user choose a name for such a list and add keywords and/or an abstract?","","",1,2
268,754,1353328089,103,1345708532,103,0,0,47,"Können die Listen verändert werden?","Can lists be modified?","Die Namen und beschreibenden Felder der Listen können editiert werden. Einzelne Listen können unter einem anderem Namen abgespeichtert oder mit anderen Listen zusammengeführt werden.","It is possible to save lists using a new title/name or to merge them with other lists.",1,3
269,754,1353328553,103,1345708532,103,0,0,47,"Ist klar ersichtlich, wie einzelnen Journals einer Liste hinzugefügt respektive wieder von ihr entfernt werden können?","Is it obvious to the user how individual journals can be added or removed from a list?","Der Anwender kann auf einfachem Weg aus den zur Verfügung stehenden Journals eines oder mehrere gleichzeitig anwählen und der Liste hinzufügen. Hierbei stehen ihm im Auswahldialog nicht nur die Namen der einzelnen Zeitschriften zur Verfügung, sondern auch kurze Informationen, anhand derer er die Relevanz der jeweiligen Zeitschrift im Kontext seiner Suche bewerten kann. Sofern sinnvoll, werden Shortcuts (Suche oder Sortierung nach Namen/ Thema) bei der Auswahl angeboten.","The user can easily add one or several journals at once to a list in a simple way. In this he can draw on the names as well as short descriptions of individual journals allowing him to quickly assess the relevance of a specific journal for his specific search. Shortcuts are provided during this process wherever appropriate.",1,4
270,754,1353328756,103,1345708532,103,0,0,47,"Kann der Anwender auf eine Gesamtübersicht über die erstellten Listen inklusive der jeweiligen Journals zugreifen?","Is a general overview of all lists created by the user (including the related journals) available?","","",1,5
271,754,1353328903,103,1345708532,103,0,0,47,"Werden die Sucheingabemöglichkeiten innerhalb der einzelnen e-Journals aufeinander abgestimmt (Metasuche)?","In the context of a metasearch, are the operators from the search form correctly transformed in a way so that they can be processed correctly by the search engines of the individual journals?","","",1,6
272,754,1353329020,103,1345708532,103,0,0,47,"Werden die Ergebnisse von verschiedenen Journals abgeglichen und in gleicher Weise dargestellt?","In the context of a metasearch, are the results from the individual journals synchronized and are they displayed in a standardized way?","Die Ergebnisse werden z.B. auf Dubletten kontrolliert und die Ergebnisse aus verschiedenen Journals werden gleich dargestellt. Hierbei ist jederzeit ersichtlich, in welchem Journal der Treffer gefunden wurde.","The results are checked for duplictes and all results will be displayed equally. It should be apparent to the user at any time, from which journal an article of the result list was taken.",1,7
273,754,1345708532,103,1345708532,103,0,0,47,"Können versehentlich gelöschte Einträge oder Listen wieder rekonstruiert werden oder steht eine Kontaktaddresse zur Verfügung?","Can accidentally deleted records or lists be reconstructed (undo-function) or is a contact address provided for questions concerning such operations?","","",0,8
274,754,1345708532,103,1345708532,103,0,0,48,"Ist klar ersichtlich, wie eigene Literaturlisten erstellt und gelöscht werden können?","Is it obvious to the user how he can create, edit or delete a literature list?","","",1,1
275,754,1353329185,103,1345708532,103,0,0,48,"Können die Listen mit selbstbestimmten Namen und Schlagwörtern versehen werden?","Can the user choose a name for such a list and add keywords?","","",1,2
276,754,1353329139,103,1345708532,103,0,0,48,"Können Objekte auf einfachem Weg einer oder auch mehreren Listen hinzugefügt werden?","Can objects easily be added to one or several lists?","","",1,3
277,754,1345708532,103,1345708532,103,0,0,48,"Wird der Stand, wann Objekte hinzugefügt wurden mitgespeichert?","Does the system log when an object was added to a specific list?","","",0,4
278,754,1353329374,103,1345708532,103,0,0,48,"Kann der Anwender nach dem Hinzufügen direkt zum aktuellen Recherchekontext (z.B. die Trefferliste, von der aus man ein Objekt hinzugefügt hat) zurückkehren?","After adding an object to a list can the user directly return to his previous search context (for instance to the result list from which the object was chosen)?","","",1,5
279,754,1353329449,103,1345708532,103,0,0,48,"Können ein oder mehrere Objekte direkt aus einer Liste entfernt werden?","Is it possible to remove one or several objects from a list?","","",1,6
280,754,1353329618,103,1345708532,103,0,0,48,"Kann der Anwender von den Literaturlisten direkt auf die einzelnen Objekte zugreifen?","Can the user access individual objects directly from a literature list?","","",1,7
281,754,1353329592,103,1345708532,103,0,0,48,"Können die Literaturlisten nach unterschiedlich Kriterien sortiert werden?","Is it possible to sort literature lists by differenty criteria?","","",0,8
282,754,1353329935,103,1345708532,103,0,0,48,"Kann innerhalb der Literaturlisten gesucht werden?","Is it possible to conduct a search within a literature list?","","",0,9
283,754,1353329743,103,1345708532,103,0,0,48,"Kann innerhalb der Objekte einer Literaturliste (Detailansichten) direkt und einfach navigiert werden?","Is it possible to navigate easily and directly between the objects on a literature list?","","",1,10
284,754,1353329904,103,1345708532,103,0,0,48,"Stehen für die Literaturlisten Extraktionsmechanismen wie Print und Email sowie Schnittstellen zu Literaturverwaltungssoftware wie bspw. Endnote, Citavi oder Bibsonomy zur Verfügung?","Are extraction mechanisms such as print or e-mail available for the literature lists? Do these lists offer interfaces to reference management software such as Endnote, Citavi or Bibsonomy?","","",1,11
285,754,1353330086,103,1345708532,103,0,0,48,"Kann aus den bibliografischen Angaben einer oder mehreren Listen ein Literaturverzeichnis in einem frei wählbaren Zitationsformat erstellt werden?","Is it possible to create a bibliography in a citation format of choice from the bibliographical information of one or several lists?","","",0,12
286,754,1353330417,103,1345708532,103,0,0,48,"Können die Literaturlisten öffentlich freigegeben oder mit anderen Nutzern (einer gezielten Gruppe) geteilt und ggf. gemeinsam bearbeitet werden?","Can literature lists be made publicly available for sharing with other users (a target audience) and/or collaborative editing?","Sofern Listen geteilt werden können, sollte der Ersteller der Liste mitgespeichert werden. Sofern Listen von mehreren Autoren bearbeitet werden können, sollte auch bei den einzelnen Einträgen ersichtlich werden, wer ein Objekt hinzugefügt hat.","If literature lists can be shared among users, the list creator should be recorded. If collaborative editing is possible it should be visible for each entry who added it.",0,13
287,754,1353330708,103,1345708532,103,0,0,49,"Ist klar ersichtlich, wie Suchanfragen gespeichert/ Alerts auf Suchanfragen gesetzt respektive wieder gelöscht werden können?","Is it obvious to the user how he can create or delete an alert on a specific search query?","","",1,1
288,754,1345708532,103,1345708532,103,0,0,49,"Bleiben beim Speichern von Suchanfragen alle Parameter, die der Anwender eingestellt hat, erhalten?","Are all parameters of a search query preserved when it is saved?","","",1,2
289,754,1353330771,103,1345708532,103,0,0,49,"Ist eine Art \"Dublettenkontrolle\" vorhanden, die das mehrfache Speichern identischer Anfragen verhindert?","Does the system provide a kind of duplicate control to avoid identical search queries being saved repeatedly?","","",0,3
290,754,1353330872,103,1345708532,103,0,0,49,"Können die Alerts/gespeicherten Suchanfragen wahlweise per Push- oder Pull-Mechanismen abgerufen werden?","Can the alerts/saved searches be retrieved via push or pull mechanisms?","","",1,4
291,754,1353331118,103,1345708532,103,0,0,49,"Kann der Anwender einstellen, wie oft Neuerungen hinsichtlich der Suchanfragen abgefragt/angezeigt werden?","Can the user specify how often he wants to be informed about new objects that meet his alerts/saved searches?","Der Anwender kann beispielsweise einstellen, dass er jede Neuerung sofort per RSS erhalten möchte, oder nur alle zwei Wochen informiert werden möchte, was sich geändert hat.","For instance the user could specify, that he would like to be notified about each new object immediately via RSS. Alternatively he could specify, that he wants to be notified about new objects by e-mail every two weeks.",1,5
292,754,1353331325,103,1345708532,103,0,0,49,"Wird bei neuen Treffern das entsprechende Datum (Zugang zur Bibliothek) mitangezeigt?","In the event of a new object, is the date provided when it has been added to the library collection?","","",1,6
293,754,1353331360,103,1345708532,103,0,0,49,"Können die Suchanfragen/ Alerts nach unterschiedlichen Kriterien sortiert oder gefiltert werden?","Can the alerts or saved searches be sorted or filtered by different criteria?","","",1,7
294,754,1353331429,103,1345708532,103,0,0,49,"Können vorhandene Suchanfragen modifiziert und unter einem neuen Namen  gespeichert werden?","Can saved search queries be modified and saved under a new title?","","",0,8
295,754,1353331484,103,1345708532,103,0,0,50,"Steht für die Anwender eine Dokumentation der Verhaltensregeln (\"Netiquette\") zur Verfügung?","Does the library provide a code of behaviour (\"netiquette\") to the users of their online services?","","",1,1
296,754,1353331592,103,1345708532,103,0,0,50,"Sofern in diesem Bereich mehrere Komponenten angeboten werden, können diese alle mit demselben Login/Benutzerkonto (single-sign-on) verwendet werden?","If multiple components are offered in this context, can all those features be used with the same login/user account (single-sign-on)?","Es sollte vermieden werden, dass sich Anwender für ein Wiki, einen Blog oder ein Forum jeweils einen separaten Account einrichten müssen.","If possible it should be avoid that users have to register several times in order to use different components such as a blog, a wiki or a forum.",1,2
297,754,1353331739,103,1345708532,103,0,0,50,"Basieren alle in diesem Bereich verwendeten Editoren, soweit dies möglich ist, auf einem möglichst ähnlichen Interaktionskonzept?","As far as this is possible, are all editors used in this context based on a similar interaction concept?","Es ist anzustreben, dass bspw. gängige Konventionen wie die Verwendung von B für Fettdruck oder I für kursive Schrift durchgängig eingesetzt werden können.","It is desirable to apply to common standards such as B for bold or I for italic fonts consistently.",1,3
298,754,1353331868,103,1345708532,103,0,0,50,"Ist bei allen Inhalten angegeben von wem und wann diese verfasst wurden bzw. wann die entsprechenden Inhalte zum letzten Mal geändert wurden?","Is it recorded for each item of content who created it and when it was edited the last time?","","",1,4
299,754,1353331936,103,1345708532,103,0,0,50,"Stehen dem Anwender Informationen bzgl. der Speicherung seiner persönlichen Daten und dem Umgang mit diesen zur Verfügung?","Do the users have access to information regarding the storage and the usage of their personal data?","","",1,5
300,754,1353332084,103,1345708532,103,0,0,51,"Hat der Anwender jederzeit die Möglichkeit, von ihm verfasste Beiträge zu editieren bzw. nachträglich zu kommentieren?","Is it possible for the user to edit his own contributions at any time, or to add comments subsequently?","","",1,1
301,754,1345708532,103,1345708532,103,0,0,51,"Kann sich der Anwender schnell einen Überblick über alle von ihm verfassten Beiträge verschaffen?","Is it possible for the user to quickly get an overview of all contributions he has made?","","",1,2
302,754,1353332219,103,1345708532,103,0,0,51,"Ist bei Beiträgen, die unter einem mittlerweile gelöschten Nutzerprofil verfasst wurden, ein entsprechender Vermerk angebracht?","Are contributions whose author's user profile has since been deleted marked accordingly?","","",1,3
303,754,1353332343,103,1345708532,103,0,0,51,"Ist deutlich angegeben, wer auf die von den Anwendern verfassten Beiträge Zugriff hat und bei wem die Urheber- bzw. Verwertungsrechte liegen?","Is it indicated clearly who has access to users' contributions, and who owns the copyright or intellectual property rights?","","",1,4
304,754,1353332639,103,1345708532,103,0,0,52,"Sind die Empfehlungen konsistent und an geeigneter Stelle in die Website integriert?","Are recommendations consistently and appropriately integrated into the library website?","Die Empfehlungen sollten so platziert sein, dass sie als solche erkennbar sind und den Anwender entweder beim Browsen (Meine Empfehlungen) oder bei der Recherche (z.B. in der Detailansicht \"Andere Nutzer interessierten sich auch für...\") unterstützen.","The recommendations should be positioned on the website in a way that makes them recognizable as suggestions from the library system, in order to give additional support to the user for browsing (\"MyRecommendations\") or for concrete searches (\"Ohter users...\").",1,1
305,754,1353332727,103,1345708532,103,0,0,52,"Ist für den Nutzer ersichtlich, auf welcher Basis die bereitgestellten Empfehlungen beruhen?","Is it apparent to the user what the recommendations provided are based on?","Es sollte für den Anwender transparent sein, weshalb ihm diese Objekte empfohlen werden.","It should be transparent to the user why certain objects have been recommended.",1,2
306,754,1353333090,103,1345708532,103,0,0,52,"Ermöglicht die gewählte Darstellung einen schnellen Überblick über die  angebotenen Empfehlungen?","Does the selected presentation form allow for a quick overview of all provided recommendations?","Die Informationen zu den empfohlenen Objekten sollten sich auf das Wesentliche beschränken und zudem sollte die Anzahl der Empfehlungen nicht zu hoch sein (max. 5-7 Empfehlungen).","The information about recommended objects should be limited to the essentials. The number of recommendations should not exceed a maximum of 5-7.",1,3
307,754,1353333202,103,1345708532,103,0,0,52,"Können zu den empfohlenen Objekten unmittelbar weitere Informationen aufgerufen werden?","Is it possible to directly call up further information about the recommeded objects?","","",1,4
308,754,1353333231,103,1345708532,103,0,0,52,"Ist, sofern das System dies erlaubt, die Eingabe von Bewertungen durch die Benutzer schnell und intuitiv möglich?","In case that the system allows users to rate objects, can ratings be done quickly and easily?","","",1,5
309,754,1353333309,103,1345708532,103,0,0,52,"Ist, sofern Nutzerbewertungen möglich sind, die verwendete Bewertungsskala erläutert und intuitiv?","In case the system allows user ratings, is there a description of the rating scale?","Es muss transparent sein, welcher Wert für die beste und welcher Wert für die schlechteste Bewertung steht.","It should be obvious which value stands for the best/worst rating on the scale.",1,6
310,754,1353333386,103,1345708532,103,0,0,52,"Werden die Empfehlungen dynamisch aufgrund des Nutzerverhaltens bzw. vorgenommenen Bewertungen zeitnah angepasst oder können sie aktiv aktualisiert werden?","Are recommendations dynamically adjusted according to the behaviour of the user or his ratings, or can ratings be updated actively through the user?","","",1,7
311,754,1353333433,103,1345708532,103,0,0,53,"Ist die Funktion zum Erstellen von Kommentaren bzw. Rezensionen in der Nähe des zu beschreibenden Objektes platziert?","Is the function for creating comments or reviews positioned next to the object to be described?","","",1,1
312,754,1353333540,103,1345708532,103,0,0,53,"Ist das Eingabefeld für das Verfassen von Kommentaren ausreichend gross, so dass die vom Nutzer getätigten Eingaben während des Vorgangs jederzeit sichtbar sind?","Does the input field for comments offer enough space, so that all entries of the user are visible during the entire process?","Das Eingabefeld sollte so dimensioniert sein, dass während der Eingabe möglichst kein Scrolling erforderlich ist, um den ganzen Beitrag lesen zu können.","The input field should be sized in a way that no scrolling is necessary to read the entire posting.",1,2
313,754,1353333582,103,1345708532,103,0,0,53,"Ist eine Vorschaufunktion für die erstellten Kommentare verfügbar?","Is a preview function available for the comments section?","Die Beiträge sollten vor dem Speichern in einer Vorschau kontrolliert werden können.","It should be possible to check contributions in a preview window before saving.",1,3
314,754,1353333670,103,1345708532,103,0,0,53,"Kann der Kommentar als Entwurf abgespeichert werden, um diesen zu einem späteren Zeitpunkt zu bearbeiten bzw. zu veröffentlichen?","Can comments be saved in form of a draft, so as to allow the user to edit or publish them at a later date?","","",0,4
315,754,1353333798,103,1345708532,103,0,0,53,"Ist ersichtlich, von wem und wann ein Kommentar erstellt wurde?","Is it visibly recorded who authored a comment and when this occurred?","","",1,5
316,754,1353333912,103,1345708532,103,0,0,53,"Können Kommentare nachträglich vom Anwender noch editiert werden?","Can users edit their comments subsequently?","Sofern Kommentare im Nachhinein verändert werden, sollte dies entsprechend gekennzeichnet sein, beispielsweise mit dem Hinweis \"zuletzt editiert am\".","If comments can been edited subsequently, there should be a record such as \"last edited on\".",1,6
317,754,1353333998,103,1345708532,103,0,0,53,"Können unsachgemässe Inhalte von anderen Nutzern schnell und einfach einer Kontrollinstanz gemeldet werden?","Can improper content be reported to the system operator quickly and easily?","Beiträge, die persönliche Angriffe oder obszöne Inhalte enthalten, sollten dem Betreiber gemeldet werden können, um diese löschen lassen zu können (bspw. über einen Link \"Inhalte melden\").","It should be possible to report posts containing insulting or obscene comments so they can be deleted.",1,7
318,754,1353334081,103,1345708532,103,0,0,54,"Erlaubt das System, sowohl die Eingabe einzelner Tags als auch die gleichzeitige Vergabe mehrerer Schlagworte?","Does the system allow for both the input of individual tags as well as the simultaneous assignment of multiple keywords?","Die Möglichkeit einer Mehrfacheingabe erleichtert und beschleunigt den Tagging-Prozess.","The possibility of simultaneous assignments speeds up the tagging process.",1,2
319,754,1353334370,103,1345708532,103,0,0,54,"Ist eine Beschreibung vorhanden, in der erläutert wird, wie die Tags eingegeben werden müssen?","Is there a description that explains how tags should be entered?","Für Anwender die mit Social Tagging noch nicht vertraut sind, sollte eine Hilfefunktion vorhanden sein, in der beschrieben wird, wie das Tagging funktioniert. Bei der Mehrfacheingabe von Tags muss unmittelbar beim Eingabefeld angeführt werden, mit welchem Zeichen einzelne Tags voneinander separiert werden können.","For users who are not familiar with social tagging, a help function should be provided explaining how tagging works. In case that multiple tags can be assigned simultaneously there should be instructions on how the individual tags need to be seperated from each other.",1,1
320,754,1353334253,103,1345708532,103,0,0,54,"Werden dem Nutzer bei der Vergabe von Tags Vorschläge (z.B. die für das Objekt bereits vorhandenen Tags) für eine direkte Übernahme unterbreitet?","Does the system provide the user with suggestions for keywords during the tagging process and can those suggestions be used directly as tags?","Vorschläge geeigneter Tags (z.B. bereits von anderen Nutzern verwendete Schlagwörter oder auf Basis einer Taxonomie) erleichtern dem Anwender die Auswahl geeigneter Tags.","Suggestions for tagging (e.g. keywords already used by other users or from a taxonomy) facilitate the selection of suitable tags.",0,3
321,754,1353334537,103,1345708532,103,0,0,54,"Wird angezeigt, wie viele Nutzer bereits einen bestimmten Tag für ein Objekt vergeben haben?","Does the system display how many users have already assigned tags to a specific object?","Die Darstellung der Anzahl wie oft ein bestimmtes Tag für ein Objekt bereits verwendet wurde, bietet dem Anwender bei der Auswahl geeigneter Tags zusätzliche Unterstützung.","Displaying how often a certain tag has already been assigned by other users offers the user additional support in the tagging process.",0,4
322,754,1353334645,103,1345708532,103,0,0,54,"Wird bei der Eingabe der Tags eine Rechtschreib- bzw. Stammformkontrolle durchgeführt?","Is a spelling correction or a stemming performed when tags are entered?","Eine Rechtschreibkorrektur oder ein Stemming dienen der Qualitätssicherung und verhindern, dass der selbe Begriff in unterschiedlichen Formen mehrfach in der Folksonomy verwendet wird.","Stemming and/or a spelling correction serve quality assurance and help to avoid that the same term is used in the folksonomy in multiple forms.",0,5
323,754,1353334824,103,1345708532,103,0,0,54,"Erfolgt eine übersichtliche Darstellung der vom Anwender bzw. der von der Community für ein Objekt vergebenen Tags (z.B. Tag Cloud)?","Does the system provide an overview of the tags assigned to an object by the user or the community (e.g. a tag cloud)?","Die einer Ressource zugeordneten Tags sollten angemessen und übersichtlich präsentiert werden, um einen schnellen Überblick zu ermöglichen.","The tags associated with an object should be presented in such a way as to allow for a good overview.",1,6
324,754,1353334939,103,1345708532,103,0,0,54,"Kann der Anwender die Tag-Listen für eine weitere Recherche im Bibliotheksbestand nutzen?","Can the user apply the tag lists for further research in the library collection?","Über das anklicken bestimmter Tags sollte eine Recherche bzw. ein Browsing in den Objekten, die mit den selben Tags versehen wurden, möglich sein. Eine weitere Einschränkung auf korrelierende Tags sollte möglich sein.","By clicking on specific tags it should be possible to search for objects that had the same keywords applied to them. Also a further limitation on correlating tags should be possible in this context.",1,7
